no,category,brand,name,price,gender,color_family,link,list_image
273,Hand Bags,Gobelini,Lavare Mini Boston Solid,Rp 3.580.000,female,grey,https://www.zalora.co.id/gobelini-lavare-mini-boston-solid-grey-2349339.html,http://static.id.zalora.net/p/gobelini-1876-9339432-1.jpg|http://static.id.zalora.net/p/gobelini-1884-9339432-2.jpg|http://static.id.zalora.net/p/gobelini-1899-9339432-3.jpg|http://static.id.zalora.net/p/gobelini-1907-9339432-4.jpg|http://static.id.zalora.net/p/gobelini-1913-9339432-5.jpg|
274,Hand Bags,PALOMINO,Lusli Bag,Rp 918.000,female,brown,https://www.zalora.co.id/palomino-lusli-bag-brown-2097309.html,http://static.id.zalora.net/p/palomino-8868-9037902-1.jpg|http://static.id.zalora.net/p/palomino-8868-9037902-2.jpg|http://static.id.zalora.net/p/palomino-8869-9037902-3.jpg|http://static.id.zalora.net/p/palomino-8869-9037902-4.jpg|http://static.id.zalora.net/p/palomino-8869-9037902-5.jpg|
275,Hand Bags,EN-JI by Palomino,Adriana Bag,Rp 758.000,female,pink,https://www.zalora.co.id/en-ji-by-palomino-adriana-bag-pink-2118862.html,http://static.id.zalora.net/p/en-ji-by-palomino-0847-2688112-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0848-2688112-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0848-2688112-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0849-2688112-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0850-2688112-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0317-2688112-6.jpg|
276,Hand Bags,BELLEZZA,Dera Bag,Rp 899.000,female,red,https://www.zalora.co.id/bellezza-dera-bag-red-2086105.html,http://static.id.zalora.net/p/bellezza-9075-5016802-1.jpg|http://static.id.zalora.net/p/bellezza-9076-5016802-2.jpg|http://static.id.zalora.net/p/bellezza-9076-5016802-3.jpg|http://static.id.zalora.net/p/bellezza-9076-5016802-4.jpg|http://static.id.zalora.net/p/bellezza-9077-5016802-5.jpg|http://static.id.zalora.net/p/bellezza-7787-5016802-6.jpg|
277,Hand Bags,Swiss Polo,Swiss Polo Ladies Top Handle Sling Bag,Rp 519.000,female,yellow,https://www.zalora.co.id/swiss-polo-swiss-polo-ladies-top-handle-sling-bag-yellow-2230780.html,http://static.id.zalora.net/p/swiss-polo-5820-0870322-1.jpg|http://static.id.zalora.net/p/swiss-polo-5820-0870322-2.jpg|http://static.id.zalora.net/p/swiss-polo-5820-0870322-3.jpg|http://static.id.zalora.net/p/swiss-polo-5821-0870322-4.jpg|http://static.id.zalora.net/p/swiss-polo-5821-0870322-5.jpg|http://static.id.zalora.net/p/swiss-polo-5821-0870322-6.jpg|
278,Hand Bags,LeSportsac,Small Simone,Rp 1.399.000,female,multi,https://www.zalora.co.id/lesportsac-small-simone-multi-2349163.html,http://static.id.zalora.net/p/lesportsac-6713-3619432-1.jpg|http://static.id.zalora.net/p/lesportsac-6714-3619432-2.jpg|http://static.id.zalora.net/p/lesportsac-6715-3619432-3.jpg|http://static.id.zalora.net/p/lesportsac-6715-3619432-4.jpg|http://static.id.zalora.net/p/lesportsac-6716-3619432-5.jpg|
279,Hand Bags,Hush Puppies,Raven Hobo,Rp 1.199.000,female,black,https://www.zalora.co.id/hush-puppies-raven-hobo-black-2318085.html,http://static.id.zalora.net/p/hush-puppies-8768-5808132-1.jpg|http://static.id.zalora.net/p/hush-puppies-8769-5808132-2.jpg|http://static.id.zalora.net/p/hush-puppies-8770-5808132-3.jpg|http://static.id.zalora.net/p/hush-puppies-8770-5808132-4.jpg|http://static.id.zalora.net/p/hush-puppies-8771-5808132-5.jpg|
280,Hand Bags,Pierre Cardin,Pc Trend Bag Gr,Rp 1.099.000,female,grey,https://www.zalora.co.id/pierre-cardin-pc-trend-bag-gr-grey-2323222.html,http://static.id.zalora.net/p/pierre-cardin-3778-2223232-1.jpg|http://static.id.zalora.net/p/pierre-cardin-3779-2223232-2.jpg|http://static.id.zalora.net/p/pierre-cardin-3779-2223232-3.jpg|http://static.id.zalora.net/p/pierre-cardin-3780-2223232-4.jpg|http://static.id.zalora.net/p/pierre-cardin-3781-2223232-5.jpg|
281,Hand Bags,Khamarani,Krisnanda KZ26B,Rp 495.000,female,black,https://www.zalora.co.id/khamarani-krisnanda-kz26b-black-2331979.html,http://static.id.zalora.net/p/khamarani-0316-9791332-1.jpg|http://static.id.zalora.net/p/khamarani-0317-9791332-2.jpg|http://static.id.zalora.net/p/khamarani-0317-9791332-3.jpg|http://static.id.zalora.net/p/khamarani-0318-9791332-4.jpg|http://static.id.zalora.net/p/khamarani-0319-9791332-5.jpg|
282,Hand Bags,Les Catino,Tokyo Ikebukuro Boston L,Rp 1.099.800,female,black,https://www.zalora.co.id/les-catino-tokyo-ikebukuro-boston-l-black-2310184.html,http://static.id.zalora.net/p/les-catino-9285-4810132-1.jpg|http://static.id.zalora.net/p/les-catino-9293-4810132-2.jpg|http://static.id.zalora.net/p/les-catino-9300-4810132-3.jpg|http://static.id.zalora.net/p/les-catino-9314-4810132-4.jpg|http://static.id.zalora.net/p/les-catino-9343-4810132-5.jpg|http://static.id.zalora.net/p/les-catino-9365-4810132-6.jpg|
283,Hand Bags,EN-JI by Palomino,Enzio Bag,Rp 778.000,female,pink,https://www.zalora.co.id/en-ji-by-palomino-enzio-bag-pink-2105985.html,http://static.id.zalora.net/p/en-ji-by-palomino-6002-5895012-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6002-5895012-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6002-5895012-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6003-5895012-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6003-5895012-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-0088-5895012-6.jpg|
284,Hand Bags,PALOMINO,Sakya,Rp 549.000,female,pink,https://www.zalora.co.id/palomino-sakya-pink-1626231.html,http://static.id.zalora.net/p/palomino-3917-1326261-1.jpg|http://static.id.zalora.net/p/palomino-3918-1326261-2.jpg|http://static.id.zalora.net/p/palomino-3918-1326261-3.jpg|http://static.id.zalora.net/p/palomino-3919-1326261-4.jpg|http://static.id.zalora.net/p/palomino-3920-1326261-5.jpg|http://static.id.zalora.net/p/palomino-5798-1326261-6.jpg|
285,Hand Bags,EN-JI by Palomino,Kadena Bag,Rp 778.000,female,brown,https://www.zalora.co.id/en-ji-by-palomino-kadena-bag-brown-2097286.html,http://static.id.zalora.net/p/en-ji-by-palomino-6952-6827902-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6952-6827902-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6952-6827902-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6953-6827902-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-6953-6827902-5.jpg|
286,Hand Bags,Hana,Paula Top Handle Bag,Rp 999.000,female,pink,https://www.zalora.co.id/hana-paula-top-handle-bag-pink-2246520.html,http://static.id.zalora.net/p/hana-8789-0256422-1.jpg|http://static.id.zalora.net/p/hana-8789-0256422-2.jpg|http://static.id.zalora.net/p/hana-8789-0256422-3.jpg|http://static.id.zalora.net/p/hana-8790-0256422-4.jpg|http://static.id.zalora.net/p/hana-8790-0256422-5.jpg|http://static.id.zalora.net/p/hana-1545-0256422-6.jpg|
287,Hand Bags,Hana,Paula Top Handle Bag,Rp 999.000,female,brown,https://www.zalora.co.id/hana-paula-top-handle-bag-brown-2246510.html,http://static.id.zalora.net/p/hana-3581-0156422-1.jpg|http://static.id.zalora.net/p/hana-3582-0156422-2.jpg|http://static.id.zalora.net/p/hana-3582-0156422-3.jpg|http://static.id.zalora.net/p/hana-3582-0156422-4.jpg|http://static.id.zalora.net/p/hana-3583-0156422-5.jpg|http://static.id.zalora.net/p/hana-1532-0156422-6.jpg|
288,Hand Bags,BELLEZZA,Anindira Bag,Rp 829.000,female,grey,https://www.zalora.co.id/bellezza-anindira-bag-grey-2291268.html,http://static.id.zalora.net/p/bellezza-6094-8621922-1.jpg|http://static.id.zalora.net/p/bellezza-6094-8621922-2.jpg|http://static.id.zalora.net/p/bellezza-6094-8621922-3.jpg|http://static.id.zalora.net/p/bellezza-6095-8621922-4.jpg|http://static.id.zalora.net/p/bellezza-6095-8621922-5.jpg|http://static.id.zalora.net/p/bellezza-3284-8621922-6.jpg|
289,Hand Bags,Hush Puppies,Frissy,Rp 899.000,female,brown,https://www.zalora.co.id/hush-puppies-frissy-brown-2337410.html,http://static.id.zalora.net/p/hush-puppies-0378-0147332-1.jpg|http://static.id.zalora.net/p/hush-puppies-0378-0147332-2.jpg|http://static.id.zalora.net/p/hush-puppies-0379-0147332-3.jpg|http://static.id.zalora.net/p/hush-puppies-0381-0147332-4.jpg|http://static.id.zalora.net/p/hush-puppies-0383-0147332-5.jpg|
290,Hand Bags,Obermain,Hayley Handheld (M),Rp 999.000,female,brown,https://www.zalora.co.id/obermain-hayley-handheld-m-brown-2342673.html,http://static.id.zalora.net/p/obermain-6591-3762432-1.jpg|http://static.id.zalora.net/p/obermain-6592-3762432-2.jpg|http://static.id.zalora.net/p/obermain-6593-3762432-3.jpg|http://static.id.zalora.net/p/obermain-6594-3762432-4.jpg|http://static.id.zalora.net/p/obermain-6596-3762432-5.jpg|
291,Hand Bags,Gobelini,M. Perugia Hobo Breaded Pp,Rp 4.380.000,female,brown,https://www.zalora.co.id/gobelini-m-perugia-hobo-breaded-pp-brown-2334800.html,http://static.id.zalora.net/p/gobelini-4230-0084332-1.jpg|http://static.id.zalora.net/p/gobelini-4231-0084332-2.jpg|http://static.id.zalora.net/p/gobelini-4231-0084332-3.jpg|http://static.id.zalora.net/p/gobelini-4232-0084332-4.jpg|http://static.id.zalora.net/p/gobelini-4233-0084332-5.jpg|
292,Hand Bags,Les Catino,Shanghai Tang Satchel Nl,Rp 1.299.800,female,navy,https://www.zalora.co.id/les-catino-shanghai-tang-satchel-nl-navy-2310195.html,http://static.id.zalora.net/p/les-catino-9131-5910132-1.jpg|http://static.id.zalora.net/p/les-catino-9137-5910132-2.jpg|http://static.id.zalora.net/p/les-catino-9143-5910132-3.jpg|http://static.id.zalora.net/p/les-catino-9155-5910132-4.jpg|http://static.id.zalora.net/p/les-catino-9166-5910132-5.jpg|http://static.id.zalora.net/p/les-catino-9193-5910132-6.jpg|
293,Hand Bags,Les Catino,Tokyo Shibuya Satchel Stripe,Rp 1.199.800,female,navy,https://www.zalora.co.id/les-catino-tokyo-shibuya-satchel-stripe-navy-1649404.html,http://static.id.zalora.net/p/les-catino-5177-4049461-1.jpg|http://static.id.zalora.net/p/les-catino-5177-4049461-2.jpg|http://static.id.zalora.net/p/les-catino-5178-4049461-3.jpg|http://static.id.zalora.net/p/les-catino-5178-4049461-4.jpg|http://static.id.zalora.net/p/les-catino-5179-4049461-5.jpg|http://static.id.zalora.net/p/les-catino-3804-4049461-6.jpg|
294,Hand Bags,PALOMINO,Rara Bag,Rp 918.000,female,brown,https://www.zalora.co.id/palomino-rara-bag-brown-2106011.html,http://static.id.zalora.net/p/palomino-2014-1106012-1.jpg|http://static.id.zalora.net/p/palomino-2015-1106012-2.jpg|http://static.id.zalora.net/p/palomino-2016-1106012-3.jpg|http://static.id.zalora.net/p/palomino-2016-1106012-4.jpg|http://static.id.zalora.net/p/palomino-2017-1106012-5.jpg|http://static.id.zalora.net/p/palomino-0648-1106012-6.jpg|
295,Hand Bags,EN-JI by Palomino,VENUS,Rp 758.000,female,brown,https://www.zalora.co.id/en-ji-by-palomino-venus-brown-1938561.html,http://static.id.zalora.net/p/en-ji-by-palomino-8278-1658391-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-8279-1658391-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-8279-1658391-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-8279-1658391-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-8280-1658391-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-1427-1658391-6.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-1643-1658391-7.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-1861-1658391-8.jpg|
296,Hand Bags,Milliot & Co.,Alice Shoulder Bag,Rp 679.000,female,pink,https://www.zalora.co.id/milliot-co-alice-shoulder-bag-pink-2172104.html,http://static.id.zalora.net/p/milliot-co-8025-4012712-1.jpg|http://static.id.zalora.net/p/milliot-co-8025-4012712-2.jpg|http://static.id.zalora.net/p/milliot-co-8025-4012712-3.jpg|http://static.id.zalora.net/p/milliot-co-8026-4012712-4.jpg|
297,Hand Bags,Gobelini,T. Toshima Satchel L,Rp 4.380.000,female,grey,https://www.zalora.co.id/gobelini-t-toshima-satchel-l-grey-2229808.html,http://static.id.zalora.net/p/gobelini-3692-8089222-1.jpg|http://static.id.zalora.net/p/gobelini-3693-8089222-2.jpg|http://static.id.zalora.net/p/gobelini-3693-8089222-3.jpg|http://static.id.zalora.net/p/gobelini-3694-8089222-4.jpg|http://static.id.zalora.net/p/gobelini-3694-8089222-5.jpg|http://static.id.zalora.net/p/gobelini-4914-8089222-6.jpg|
298,Hand Bags,Hush Puppies,Ledian L,Rp 1.299.000,female,green,https://www.zalora.co.id/hush-puppies-ledian-l-green-2337405.html,http://static.id.zalora.net/p/hush-puppies-9979-5047332-1.jpg|http://static.id.zalora.net/p/hush-puppies-9980-5047332-2.jpg|http://static.id.zalora.net/p/hush-puppies-9981-5047332-3.jpg|http://static.id.zalora.net/p/hush-puppies-9983-5047332-4.jpg|http://static.id.zalora.net/p/hush-puppies-9984-5047332-5.jpg|
299,Hand Bags,Pierre Cardin,Pc Trend Bag Bl,Rp 1.099.000,female,blue,https://www.zalora.co.id/pierre-cardin-pc-trend-bag-bl-blue-2323224.html,http://static.id.zalora.net/p/pierre-cardin-3773-4223232-1.jpg|http://static.id.zalora.net/p/pierre-cardin-3774-4223232-2.jpg|http://static.id.zalora.net/p/pierre-cardin-3774-4223232-3.jpg|http://static.id.zalora.net/p/pierre-cardin-3774-4223232-4.jpg|http://static.id.zalora.net/p/pierre-cardin-3775-4223232-5.jpg|
300,Hand Bags,Hush Puppies,Raven Hobo,Rp 1.199.000,female,brown,https://www.zalora.co.id/hush-puppies-raven-hobo-brown-2318078.html,http://static.id.zalora.net/p/hush-puppies-8800-8708132-1.jpg|http://static.id.zalora.net/p/hush-puppies-8801-8708132-2.jpg|http://static.id.zalora.net/p/hush-puppies-8802-8708132-3.jpg|http://static.id.zalora.net/p/hush-puppies-8803-8708132-4.jpg|http://static.id.zalora.net/p/hush-puppies-8803-8708132-5.jpg|
301,Hand Bags,Khamarani,Krisnanda KZ26BN,Rp 495.000,female,brown,https://www.zalora.co.id/khamarani-krisnanda-kz26bn-brown-2331976.html,http://static.id.zalora.net/p/khamarani-5187-6791332-1.jpg|http://static.id.zalora.net/p/khamarani-5187-6791332-2.jpg|http://static.id.zalora.net/p/khamarani-5188-6791332-3.jpg|http://static.id.zalora.net/p/khamarani-5188-6791332-4.jpg|http://static.id.zalora.net/p/khamarani-5189-6791332-5.jpg|
302,Hand Bags,Les Catino,Tokyo Shinjuku Ds Wrislet,Rp 799.800,female,pink,https://www.zalora.co.id/les-catino-tokyo-shinjuku-ds-wrislet-pink-2310194.html,http://static.id.zalora.net/p/les-catino-4650-4910132-1.jpg|http://static.id.zalora.net/p/les-catino-4658-4910132-2.jpg|http://static.id.zalora.net/p/les-catino-4665-4910132-3.jpg|http://static.id.zalora.net/p/les-catino-4679-4910132-4.jpg|http://static.id.zalora.net/p/les-catino-4696-4910132-5.jpg|http://static.id.zalora.net/p/les-catino-4711-4910132-6.jpg|
303,Hand Bags,Les Catino,Elvis Satchel,Rp 599.800,female,pink,https://www.zalora.co.id/les-catino-elvis-satchel-pink-2349409.html,http://static.id.zalora.net/p/les-catino-4453-9049432-1.jpg|http://static.id.zalora.net/p/les-catino-4454-9049432-2.jpg|http://static.id.zalora.net/p/les-catino-4456-9049432-3.jpg|http://static.id.zalora.net/p/les-catino-4458-9049432-4.jpg|http://static.id.zalora.net/p/les-catino-4460-9049432-5.jpg|
304,Hand Bags,Scada,Yuki,Rp 979.000,female,black,https://www.zalora.co.id/scada-yuki-black-2130992.html,http://static.id.zalora.net/p/scada-3154-2990312-1.jpg|http://static.id.zalora.net/p/scada-3154-2990312-2.jpg|http://static.id.zalora.net/p/scada-3155-2990312-3.jpg|http://static.id.zalora.net/p/scada-3155-2990312-4.jpg|http://static.id.zalora.net/p/scada-3156-2990312-5.jpg|http://static.id.zalora.net/p/scada-3992-2990312-6.jpg|
305,Hand Bags,EN-JI by Palomino,Dean Bag,Rp 698.000,female,beige,https://www.zalora.co.id/en-ji-by-palomino-dean-bag-beige-2088643.html,http://static.id.zalora.net/p/en-ji-by-palomino-2944-3468802-1.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2944-3468802-2.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2945-3468802-3.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2945-3468802-4.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-2946-3468802-5.jpg|http://static.id.zalora.net/p/en-ji-by-palomino-9985-3468802-6.jpg|
306,Hand Bags,Les Catino,New York Hudson Fp Satchel S,Rp 899.800,female,navy,https://www.zalora.co.id/les-catino-new-york-hudson-fp-satchel-s-navy-2229939.html,http://static.id.zalora.net/p/les-catino-2127-9399222-1.jpg|http://static.id.zalora.net/p/les-catino-2127-9399222-2.jpg|http://static.id.zalora.net/p/les-catino-2128-9399222-3.jpg|http://static.id.zalora.net/p/les-catino-2128-9399222-4.jpg|http://static.id.zalora.net/p/les-catino-2128-9399222-5.jpg|http://static.id.zalora.net/p/les-catino-7762-9399222-6.jpg|
307,Hand Bags,BELLEZZA,Anindiia Bag,Rp 829.000,female,pink,https://www.zalora.co.id/bellezza-anindiia-bag-pink-2291284.html,http://static.id.zalora.net/p/bellezza-6105-4821922-1.jpg|http://static.id.zalora.net/p/bellezza-6105-4821922-2.jpg|http://static.id.zalora.net/p/bellezza-6105-4821922-3.jpg|http://static.id.zalora.net/p/bellezza-6106-4821922-4.jpg|http://static.id.zalora.net/p/bellezza-6106-4821922-5.jpg|http://static.id.zalora.net/p/bellezza-3288-4821922-6.jpg|
308,Hand Bags,Yongki Komaladi,Lula,Rp 899.000,female,black,https://www.zalora.co.id/yongki-komaladi-lula-black-2215394.html,http://static.id.zalora.net/p/yongki-komaladi-8489-4935122-1.jpg|http://static.id.zalora.net/p/yongki-komaladi-8489-4935122-2.jpg|http://static.id.zalora.net/p/yongki-komaladi-8490-4935122-3.jpg|http://static.id.zalora.net/p/yongki-komaladi-8490-4935122-4.jpg|http://static.id.zalora.net/p/yongki-komaladi-8491-4935122-5.jpg|http://static.id.zalora.net/p/yongki-komaladi-4851-4935122-6.jpg|
309,Hand Bags,ALDO,Ununi,Rp 1.099.000,female,silver,https://www.zalora.co.id/aldo-ununi-silver-2256379.html,http://static.id.zalora.net/p/aldo-3881-9736522-1.jpg|http://static.id.zalora.net/p/aldo-3882-9736522-2.jpg|http://static.id.zalora.net/p/aldo-3882-9736522-3.jpg|http://static.id.zalora.net/p/aldo-3882-9736522-4.jpg|
310,Hand Bags,Fancy Rosy,Fancy Bow Bow Velvet Shoulder Bag,Rp 869.000,female,pink,https://www.zalora.co.id/fancy-rosy-fancy-bow-bow-velvet-shoulder-bag-pink-2336877.html,http://static.id.zalora.net/p/fancy-rosy-0392-7786332-1.jpg|http://static.id.zalora.net/p/fancy-rosy-0392-7786332-2.jpg|http://static.id.zalora.net/p/fancy-rosy-0392-7786332-3.jpg|http://static.id.zalora.net/p/fancy-rosy-0393-7786332-4.jpg|http://static.id.zalora.net/p/fancy-rosy-0393-7786332-5.jpg|http://static.id.zalora.net/p/fancy-rosy-5746-7786332-6.jpg|
311,Hand Bags,Obermain,Hayley Handheld (M),Rp 1.099.000,female,beige,https://www.zalora.co.id/obermain-hayley-handheld-m-beige-2342676.html,http://static.id.zalora.net/p/obermain-6605-6762432-1.jpg|http://static.id.zalora.net/p/obermain-6606-6762432-2.jpg|http://static.id.zalora.net/p/obermain-6607-6762432-3.jpg|http://static.id.zalora.net/p/obermain-6609-6762432-4.jpg|http://static.id.zalora.net/p/obermain-6610-6762432-5.jpg|
312,Hand Bags,Obermain,Carolyn Handheld (M),Rp 1.299.000,female,white,https://www.zalora.co.id/obermain-carolyn-handheld-m-white-2342696.html,http://static.id.zalora.net/p/obermain-6637-6962432-1.jpg|http://static.id.zalora.net/p/obermain-6638-6962432-2.jpg|http://static.id.zalora.net/p/obermain-6640-6962432-3.jpg|http://static.id.zalora.net/p/obermain-6641-6962432-4.jpg|http://static.id.zalora.net/p/obermain-6643-6962432-5.jpg|
313,Hand Bags,Obermain,Hayley Handheld (M),Rp 999.000,female,pink,https://www.zalora.co.id/obermain-hayley-handheld-m-pink-2342689.html,http://static.id.zalora.net/p/obermain-6624-9862432-1.jpg|http://static.id.zalora.net/p/obermain-6625-9862432-2.jpg|http://static.id.zalora.net/p/obermain-6626-9862432-3.jpg|http://static.id.zalora.net/p/obermain-6628-9862432-4.jpg|http://static.id.zalora.net/p/obermain-6630-9862432-5.jpg|
314,Hand Bags,Obermain,Hayley Handheld (M),Rp 1.099.000,female,blue,https://www.zalora.co.id/obermain-hayley-handheld-m-blue-2342633.html,http://static.id.zalora.net/p/obermain-6652-3362432-1.jpg|http://static.id.zalora.net/p/obermain-6653-3362432-2.jpg|http://static.id.zalora.net/p/obermain-6654-3362432-3.jpg|http://static.id.zalora.net/p/obermain-6656-3362432-4.jpg|http://static.id.zalora.net/p/obermain-6658-3362432-5.jpg|
315,Hand Bags,Imperial,Camila Handbag,Rp 300.000,female,blue,https://www.zalora.co.id/imperial-camila-handbag-blue-2302377.html,http://static.id.zalora.net/p/imperial-7225-7732032-1.jpg|http://static.id.zalora.net/p/imperial-7226-7732032-2.jpg|http://static.id.zalora.net/p/imperial-7226-7732032-3.jpg|http://static.id.zalora.net/p/imperial-7227-7732032-4.jpg|http://static.id.zalora.net/p/imperial-7228-7732032-5.jpg|
